payment_id,order_id,customer_id,payment_timestamp,payment_method,card_last4,transaction_amount,currency,payment_status
PAY000086649,ORD000035176,CUST0008642,2026-03-01T18:57:14,BANK_TRANSFER,5927,4183.89,USD,FAILED
PAY000086650,ORD000088523,CUST0006018,2026-02-20T04:11:47,UPI,4386,1634.3,GBP,REFUNDED
PAY000086651,ORD000038418,CUST0006827,2026-04-24T17:27:36,BANK_TRANSFER,9400,2177.59,GBP,SUCCESS
PAY000086652,ORD000062188,CUST0001612,2026-02-15T03:52:33,BANK_TRANSFER,0802,1546.26,INR,SUCCESS
PAY000086653,ORD000085118,CUST0002956,2026-05-09T20:17:44,BANK_TRANSFER,2055,2153.87,INR,SUCCESS
PAY000086654,ORD000044239,CUST0005240,2026-05-21T06:51:23,BANK_TRANSFER,3609,1560.42,USD,SUCCESS
PAY000086655,ORD000023904,CUST0002062,2026-07-07T23:52:03,WALLET,0262,4951.63,GBP,REFUNDED
PAY000086656,ORD000047578,CUST0003690,2026-02-12T15:18:27,UPI,5858,577.52,USD,SUCCESS
PAY000086657,ORD000048466,CUST0002195,2026-05-09T19:27:27,CARD,4354,4329.48,GBP,SUCCESS
PAY000086658,ORD000041454,CUST0007564,2026-03-21T20:25:18,BANK_TRANSFER,7996,2744.24,USD,SUCCESS
PAY000086659,ORD000034428,CUST0005783,2026-06-02T01:48:19,BANK_TRANSFER,8195,1570.13,INR,SUCCESS
PAY000086660,ORD000016616,CUST0005631,2026-05-18T01:40:41,WALLET,3168,2840.36,USD,SUCCESS
PAY000086661,ORD000076165,CUST0002572,2026-02-11T18:19:43,CARD,5616,2214.59,USD,SUCCESS
PAY000086662,ORD000011055,CUST0004416,2026-04-26T03:43:22,UPI,1718,131.99,INR,SUCCESS
PAY000086663,ORD000098463,CUST0000783,2026-03-23T18:09:15,UPI,2028,3692.59,USD,SUCCESS
PAY000086664,ORD000009990,CUST0007089,2026-01-21T10:40:50,UPI,8789,2777.36,INR,SUCCESS
PAY000086665,ORD000017162,CUST0003069,2026-02-27T22:35:08,WALLET,4806,398.09,USD,SUCCESS
PAY000086666,ORD000039986,CUST0006392,2026-03-24T22:40:43,BANK_TRANSFER,0832,4428.58,INR,SUCCESS
PAY000086667,ORD000067191,CUST0001380,2026-07-16T05:57:33,WALLET,6480,58.04,INR,SUCCESS
PAY000086668,ORD000023474,CUST0009373,2026-04-16T14:10:41,CARD,2372,4895.13,USD,SUCCESS
PAY000086669,ORD000040781,CUST0007538,2026-01-04T02:22:37,WALLET,6396,1071.39,GBP,SUCCESS
PAY000086670,ORD000074356,CUST0008267,2026-02-28T14:12:40,CARD,9403,2374.89,INR,SUCCESS
PAY000086671,ORD000035838,CUST0009684,2026-06-14T11:15:07,CARD,0640,4414.82,USD,SUCCESS
PAY000086672,ORD000030817,CUST0005219,2026-06-28T12:42:27,BANK_TRANSFER,5604,1508.44,INR,SUCCESS
PAY000086673,ORD000059376,CUST0001502,2026-02-07T04:59:19,CARD,5358,4823.59,INR,SUCCESS
PAY000086674,ORD000095658,CUST0007888,2026-04-09T01:51:46,CARD,8150,1275.1,USD,SUCCESS
PAY000086675,ORD000029441,CUST0001769,2026-01-08T00:15:25,CARD,1254,4611.3,INR,REFUNDED
PAY000086676,ORD000039615,CUST0007736,2026-03-11T23:19:02,CARD,4071,4690.35,GBP,SUCCESS
PAY000086677,ORD000036614,CUST0004426,2026-02-12T10:11:17,UPI,1850,4263.63,INR,FAILED
PAY000086678,ORD000014630,CUST0002004,2026-04-12T07:47:53,UPI,0935,557.15,INR,FAILED
PAY000086679,ORD000095277,CUST0002889,2026-05-17T16:18:19,WALLET,2607,2918.91,USD,SUCCESS
PAY000086680,ORD000012310,CUST0004037,2026-01-09T02:46:12,UPI,6482,1191.3,INR,SUCCESS
PAY000086681,ORD000015962,CUST0003155,2026-07-09T19:22:16,WALLET,9314,4432.66,USD,SUCCESS
PAY000086682,ORD000066567,CUST0003752,2026-03-11T01:58:07,WALLET,8847,3466.98,GBP,FAILED
PAY000086683,ORD000091072,CUST0004969,2026-04-24T13:25:10,BANK_TRANSFER,6897,4445.15,GBP,SUCCESS
PAY000086684,ORD000088428,CUST0009346,2026-04-21T02:22:02,BANK_TRANSFER,5424,2028.7,USD,SUCCESS
PAY000086685,ORD000007395,CUST0002391,2026-07-17T16:08:30,BANK_TRANSFER,7362,368.32,GBP,SUCCESS
PAY000086686,ORD000016720,CUST0000748,2026-06-02T09:06:45,CARD,8893,4201.02,USD,FAILED
PAY000086687,ORD000037754,CUST0001881,2026-04-16T16:11:41,BANK_TRANSFER,8962,2996.33,USD,SUCCESS
PAY000086688,ORD000015503,CUST0003875,2026-05-17T08:34:30,UPI,7717,981.36,GBP,SUCCESS
PAY000086689,ORD000055947,CUST0006011,2026-03-06T02:00:30,CARD,2880,1731.58,INR,FAILED
PAY000086690,ORD000022127,CUST0002575,2026-04-26T14:27:12,WALLET,9897,1219.17,USD,SUCCESS
PAY000086691,ORD000019735,CUST0000114,2026-02-17T00:18:53,BANK_TRANSFER,7771,1012.82,USD,SUCCESS
PAY000086692,ORD000098809,CUST0008352,2026-04-28T03:17:34,UPI,9406,3715.26,GBP,REFUNDED
PAY000086693,ORD000000064,CUST0003108,2026-02-27T16:12:31,CARD,5137,4590.95,USD,FAILED
PAY000086694,ORD000076400,CUST0006199,2026-03-11T05:49:12,UPI,7868,2129.97,GBP,SUCCESS
PAY000086695,ORD000045163,CUST0001467,2026-05-07T03:43:08,WALLET,7633,1906.34,INR,SUCCESS
PAY000086696,ORD000006228,CUST0007371,2026-04-26T16:19:59,BANK_TRANSFER,6109,2560.99,USD,SUCCESS
PAY000086697,ORD000074580,CUST0003097,2026-06-04T12:10:20,BANK_TRANSFER,2638,4695.99,USD,SUCCESS
PAY000086698,ORD000059268,CUST0007881,2026-01-28T13:20:58,CARD,1797,983.12,INR,SUCCESS
PAY000086699,ORD000048949,CUST0000642,2026-07-30T20:42:38,CARD,7462,1729.22,INR,SUCCESS
PAY000086700,ORD000094563,CUST0002470,2026-06-15T18:01:44,CARD,8293,4474.12,INR,FAILED
PAY000086701,ORD000061959,CUST0009048,2026-06-15T22:48:44,WALLET,7631,3371.18,GBP,FAILED
PAY000086702,ORD000098060,CUST0000535,2026-01-26T19:16:23,BANK_TRANSFER,6695,3101.9,INR,SUCCESS
PAY000086703,ORD000053717,CUST0005471,2026-02-16T19:06:12,WALLET,8331,36.81,USD,SUCCESS
PAY000086704,ORD000052147,CUST0004618,2026-07-07T10:57:35,CARD,3069,3348.9,INR,SUCCESS
PAY000086705,ORD000066618,CUST0003837,2026-03-13T19:36:06,CARD,6381,4846.12,INR,SUCCESS
PAY000086706,ORD000049671,CUST0008094,2026-07-17T05:40:36,WALLET,8542,4835.38,INR,SUCCESS
PAY000086707,ORD000092877,CUST0008847,2026-07-19T07:51:26,BANK_TRANSFER,5689,2621.19,USD,SUCCESS
PAY000086708,ORD000035846,CUST0009396,2026-06-13T08:16:20,UPI,2428,2569.53,USD,SUCCESS
PAY000086709,ORD000085007,CUST0002940,2026-02-05T15:37:26,WALLET,7202,4593.4,INR,SUCCESS
PAY000086710,ORD000081253,CUST0002446,2026-01-19T06:51:08,BANK_TRANSFER,4642,828.71,INR,FAILED
PAY000086711,ORD000093171,CUST0005468,2026-02-23T21:26:53,CARD,7569,3418.32,INR,SUCCESS
PAY000086712,ORD000004219,CUST0005291,2026-04-16T07:33:46,BANK_TRANSFER,8156,2457.46,INR,SUCCESS
PAY000086713,ORD000027725,CUST0008487,2026-03-22T05:41:25,BANK_TRANSFER,8502,2144.17,INR,SUCCESS
PAY000086714,ORD000008033,CUST0005890,2026-05-03T14:10:10,BANK_TRANSFER,3371,233.64,INR,FAILED
PAY000086715,ORD000010571,CUST0000177,2026-06-02T22:27:57,CARD,5305,2647.41,INR,SUCCESS
PAY000086716,ORD000023609,CUST0002145,2026-07-29T23:50:26,WALLET,4431,3116.36,GBP,SUCCESS
PAY000086717,ORD000069822,CUST0001106,2026-03-14T21:04:31,WALLET,3198,992.0,INR,SUCCESS
PAY000086718,ORD000083484,CUST0005488,2026-03-09T20:16:44,UPI,6735,4848.21,INR,SUCCESS
PAY000086719,ORD000057236,CUST0001691,2026-07-09T02:41:50,UPI,4821,4533.63,INR,SUCCESS
PAY000086720,ORD000079548,CUST0006563,2026-06-30T02:05:28,CARD,6478,375.05,INR,SUCCESS
PAY000086721,ORD000086292,CUST0009148,2026-02-14T07:49:46,WALLET,5784,464.79,INR,SUCCESS
PAY000086722,ORD000024702,CUST0004741,2026-05-24T04:15:26,WALLET,7586,3887.1,INR,SUCCESS
PAY000086723,ORD000063583,CUST0006803,2026-03-15T02:15:17,CARD,0916,596.13,USD,SUCCESS
PAY000086724,ORD000066563,CUST0001313,2026-07-29T21:08:56,CARD,4768,3389.43,INR,SUCCESS
PAY000086725,ORD000030220,CUST0000126,2026-07-03T17:52:02,WALLET,0558,4659.11,INR,REFUNDED
PAY000086726,ORD000062361,CUST0002200,2026-04-21T11:17:33,BANK_TRANSFER,4813,4199.45,USD,SUCCESS
PAY000086727,ORD000024310,CUST0004658,2026-02-16T06:31:50,UPI,4777,2743.24,GBP,FAILED
PAY000086728,ORD000041974,CUST0001566,2026-05-26T03:54:25,BANK_TRANSFER,0515,4757.75,GBP,SUCCESS
PAY000086729,ORD000064985,CUST0000563,2026-01-01T06:48:30,UPI,0990,856.21,USD,SUCCESS
PAY000086730,ORD000087058,CUST0004277,2026-06-26T05:48:57,WALLET,7634,3368.46,GBP,REFUNDED
PAY000086731,ORD000040379,CUST0000902,2026-05-01T15:09:47,CARD,0761,3695.24,INR,SUCCESS
PAY000086732,ORD000015156,CUST0005250,2026-01-26T09:47:35,BANK_TRANSFER,7095,3098.92,USD,SUCCESS
PAY000086733,ORD000087268,CUST0001061,2026-01-07T05:52:14,BANK_TRANSFER,0691,4518.65,USD,SUCCESS
PAY000086734,ORD000091287,CUST0005041,2026-03-13T21:22:36,CARD,8784,303.37,USD,FAILED
PAY000086735,ORD000019048,CUST0006661,2026-04-11T12:16:26,BANK_TRANSFER,6327,307.67,USD,SUCCESS
PAY000086736,ORD000066756,CUST0006347,2026-03-10T19:26:58,BANK_TRANSFER,0131,354.88,USD,SUCCESS
PAY000086737,ORD000068854,CUST0009958,2026-04-03T23:02:45,BANK_TRANSFER,8685,871.92,USD,SUCCESS
PAY000086738,ORD000035695,CUST0007118,2026-03-11T20:54:56,CARD,3352,4835.29,INR,SUCCESS
PAY000086739,ORD000000438,CUST0003800,2026-02-18T05:38:38,CARD,9400,1843.81,GBP,SUCCESS
PAY000086740,ORD000070872,CUST0002489,2026-01-04T07:54:18,UPI,7481,1684.1,INR,SUCCESS
PAY000086741,ORD000079579,CUST0008638,2026-01-21T18:26:46,UPI,4970,1428.31,USD,SUCCESS
PAY000086742,ORD000035814,CUST0000334,2026-02-19T03:44:03,UPI,3363,32.33,GBP,SUCCESS
PAY000086743,ORD000062692,CUST0001075,2026-07-13T12:33:52,CARD,6172,3832.22,USD,FAILED
PAY000086744,ORD000004336,CUST0003717,2026-03-08T07:58:52,BANK_TRANSFER,5482,2052.12,USD,SUCCESS
PAY000086745,ORD000072441,CUST0003132,2026-01-03T07:18:32,WALLET,4249,2647.01,GBP,SUCCESS
PAY000086746,ORD000078187,CUST0007776,2026-07-14T02:17:50,CARD,7242,2928.18,GBP,SUCCESS
PAY000086747,ORD000083499,CUST0000748,2026-07-07T18:24:58,UPI,7819,4138.88,GBP,SUCCESS
PAY000086748,ORD000076623,CUST0009530,2026-04-30T05:13:19,UPI,5963,459.55,GBP,SUCCESS
PAY000086749,ORD000044558,CUST0007131,2026-05-16T05:47:37,UPI,1345,3877.52,USD,SUCCESS
PAY000086750,ORD000046117,CUST0005943,2026-05-18T07:39:17,UPI,7271,1562.69,GBP,SUCCESS
PAY000086751,ORD000020803,CUST0002406,2026-02-26T21:50:06,BANK_TRANSFER,7989,3472.53,USD,SUCCESS
PAY000086752,ORD000040959,CUST0008436,2026-04-02T07:41:15,BANK_TRANSFER,3969,3613.47,USD,SUCCESS
PAY000086753,ORD000003233,CUST0006225,2026-01-10T09:24:12,BANK_TRANSFER,8319,773.47,GBP,FAILED
PAY000086754,ORD000072548,CUST0005035,2026-06-21T21:13:56,CARD,5596,4326.23,USD,SUCCESS
PAY000086755,ORD000044918,CUST0004056,2026-07-22T20:35:53,BANK_TRANSFER,3953,584.31,INR,SUCCESS
PAY000086756,ORD000022985,CUST0007276,2026-06-04T08:35:14,WALLET,2647,1631.42,INR,SUCCESS
PAY000086757,ORD000002520,CUST0004385,2026-06-28T07:38:47,BANK_TRANSFER,2969,290.96,USD,REFUNDED
PAY000086758,ORD000055859,CUST0006089,2026-06-12T07:00:37,UPI,0555,799.58,USD,SUCCESS
PAY000086759,ORD000043364,CUST0003374,2026-01-31T20:00:13,CARD,5926,203.11,INR,SUCCESS
PAY000086760,ORD000038474,CUST0008785,2026-04-27T03:39:24,UPI,4912,3015.16,GBP,SUCCESS
PAY000086761,ORD000028151,CUST0005827,2026-05-03T11:33:17,BANK_TRANSFER,5787,2340.86,GBP,SUCCESS
PAY000086762,ORD000047202,CUST0003776,2026-06-25T07:44:53,CARD,2813,326.13,INR,SUCCESS
PAY000086763,ORD000065510,CUST0005360,2026-05-20T18:51:12,CARD,9612,4862.02,INR,SUCCESS
PAY000086764,ORD000015572,CUST0005116,2026-04-10T00:10:16,UPI,3382,4238.08,GBP,REFUNDED
PAY000086765,ORD000004986,CUST0005479,2026-06-05T13:17:19,BANK_TRANSFER,4224,1288.73,USD,SUCCESS
PAY000086766,ORD000013154,CUST0009381,2026-06-23T11:46:24,UPI,4034,2258.33,USD,SUCCESS
PAY000086767,ORD000087563,CUST0001655,2026-04-23T22:16:45,BANK_TRANSFER,0856,1505.28,INR,SUCCESS
PAY000086768,ORD000025365,CUST0009793,2026-06-09T11:34:53,UPI,4853,3177.29,INR,SUCCESS
PAY000086769,ORD000038631,CUST0004958,2026-01-16T20:01:40,UPI,7231,1942.28,GBP,REFUNDED
PAY000086770,ORD000077464,CUST0001408,2026-02-26T03:22:17,UPI,7746,3431.63,GBP,REFUNDED
PAY000086771,ORD000031545,CUST0009724,2026-06-18T03:18:48,UPI,2782,3088.23,INR,SUCCESS
PAY000086772,ORD000094580,CUST0002862,2026-04-21T23:51:01,BANK_TRANSFER,2893,4983.64,INR,SUCCESS
PAY000086773,ORD000013200,CUST0005885,2026-03-23T19:06:38,UPI,9691,815.96,INR,FAILED
PAY000086774,ORD000033510,CUST0004538,2026-02-13T20:07:27,UPI,5766,1094.91,INR,FAILED
PAY000086775,ORD000053264,CUST0009240,2026-01-12T08:57:25,CARD,7686,4957.1,GBP,SUCCESS
PAY000086776,ORD000047590,CUST0004615,2026-04-06T01:24:13,CARD,5402,480.68,INR,SUCCESS
PAY000086777,ORD000067127,CUST0006544,2026-02-09T16:18:03,BANK_TRANSFER,6646,598.62,GBP,REFUNDED
PAY000086778,ORD000038836,CUST0003201,2026-01-08T16:11:44,UPI,8743,1249.36,USD,SUCCESS
PAY000086779,ORD000091446,CUST0005136,2026-05-03T21:02:45,UPI,4890,3899.4,INR,SUCCESS
PAY000086780,ORD000004779,CUST0009830,2026-07-01T02:32:11,WALLET,0319,3209.18,INR,SUCCESS
PAY000086781,ORD000071388,CUST0009599,2026-04-06T07:56:37,CARD,8371,1740.13,USD,SUCCESS
PAY000086782,ORD000019751,CUST0002116,2026-03-14T22:33:47,UPI,9408,274.04,GBP,SUCCESS
PAY000086783,ORD000029975,CUST0006562,2026-02-08T03:57:48,UPI,4069,78.9,USD,SUCCESS
PAY000086784,ORD000097976,CUST0000773,2026-03-31T19:57:07,WALLET,4200,1979.51,USD,FAILED
PAY000086785,ORD000019539,CUST0007462,2026-01-01T17:28:10,CARD,3749,4742.91,GBP,SUCCESS
PAY000086786,ORD000046221,CUST0004597,2026-05-01T12:32:34,CARD,1633,1467.17,USD,SUCCESS
PAY000086787,ORD000028666,CUST0009762,2026-02-06T23:37:53,WALLET,9328,2817.63,GBP,SUCCESS
PAY000086788,ORD000004322,CUST0005016,2026-01-19T17:53:43,UPI,7900,1794.65,INR,REFUNDED
PAY000086789,ORD000050283,CUST0003721,2026-05-16T05:31:17,CARD,9695,3741.18,GBP,REFUNDED
PAY000086790,ORD000070715,CUST0001116,2026-07-24T11:14:49,BANK_TRANSFER,1611,2350.39,INR,SUCCESS
PAY000086791,ORD000083050,CUST0007525,2026-06-27T18:53:39,CARD,9562,4625.43,INR,SUCCESS
PAY000086792,ORD000051110,CUST0000947,2026-06-15T22:34:40,WALLET,2100,3072.04,INR,SUCCESS
PAY000086793,ORD000077513,CUST0004782,2026-01-31T13:34:12,WALLET,2810,1340.41,INR,SUCCESS
PAY000086794,ORD000064620,CUST0007035,2026-02-17T01:28:20,UPI,8862,408.47,INR,FAILED
PAY000086795,ORD000011599,CUST0009275,2026-07-20T09:53:51,BANK_TRANSFER,4984,1907.7,USD,SUCCESS
PAY000086796,ORD000090270,CUST0003602,2026-01-13T13:31:56,CARD,0273,2889.69,USD,FAILED
PAY000086797,ORD000054641,CUST0008049,2026-07-16T00:37:15,CARD,8436,950.48,GBP,SUCCESS
PAY000086798,ORD000013741,CUST0005024,2026-05-30T20:34:41,CARD,4351,4502.66,USD,SUCCESS
PAY000086799,ORD000095987,CUST0009658,2026-06-19T02:12:17,UPI,8499,1501.12,GBP,SUCCESS
PAY000086800,ORD000093630,CUST0008147,2026-01-26T08:44:44,UPI,7371,3924.11,USD,SUCCESS
PAY000086801,ORD000039917,CUST0003157,2026-02-08T01:09:06,BANK_TRANSFER,7772,913.07,INR,SUCCESS
PAY000086802,ORD000029408,CUST0002437,2026-01-22T23:06:19,CARD,2105,928.41,GBP,SUCCESS
PAY000086803,ORD000058394,CUST0003160,2026-04-17T01:35:48,UPI,7210,664.08,USD,SUCCESS
PAY000086804,ORD000085940,CUST0001659,2026-04-09T22:14:05,BANK_TRANSFER,7363,3598.7,GBP,SUCCESS
PAY000086805,ORD000024758,CUST0003706,2026-05-06T05:31:26,BANK_TRANSFER,9110,2813.69,USD,SUCCESS
PAY000086806,ORD000046173,CUST0006568,2026-03-06T13:30:10,CARD,7431,644.32,GBP,SUCCESS
PAY000086807,ORD000024237,CUST0008250,2026-07-01T05:54:31,BANK_TRANSFER,4528,1490.53,INR,SUCCESS
PAY000086808,ORD000044456,CUST0005596,2026-03-23T08:34:40,CARD,1451,3512.82,USD,REFUNDED
PAY000086809,ORD000078892,CUST0008867,2026-02-01T18:45:14,CARD,8333,4494.01,GBP,SUCCESS
PAY000086810,ORD000015661,CUST0005393,2026-06-14T17:11:10,CARD,3727,277.82,GBP,SUCCESS
PAY000086811,ORD000061963,CUST0003141,2026-02-07T13:38:20,BANK_TRANSFER,4086,4149.03,GBP,SUCCESS
PAY000086812,ORD000014473,CUST0002388,2026-05-22T06:14:49,WALLET,8851,4298.64,USD,SUCCESS
PAY000086813,ORD000084373,CUST0008282,2026-02-08T21:39:26,CARD,7931,2971.51,INR,SUCCESS
PAY000086814,ORD000060208,CUST0001212,2026-06-20T03:56:02,UPI,1940,2453.71,GBP,SUCCESS
PAY000086815,ORD000069420,CUST0005134,2026-02-01T01:26:03,CARD,3289,450.18,USD,SUCCESS
PAY000086816,ORD000005030,CUST0002466,2026-05-18T13:07:55,WALLET,4534,4933.37,GBP,SUCCESS
PAY000086817,ORD000002308,CUST0006170,2026-04-19T02:01:48,CARD,9058,2351.53,GBP,SUCCESS
PAY000086818,ORD000088868,CUST0002572,2026-04-28T11:55:35,UPI,9445,630.96,GBP,SUCCESS
PAY000086819,ORD000058576,CUST0000758,2026-04-26T01:10:02,CARD,8979,1104.68,INR,SUCCESS
PAY000086820,ORD000019995,CUST0001306,2026-01-07T04:51:11,UPI,5677,1991.18,GBP,FAILED
PAY000086821,ORD000040809,CUST0008400,2026-04-08T01:48:34,WALLET,0239,4660.74,INR,SUCCESS
PAY000086822,ORD000042107,CUST0002107,2026-05-30T12:20:16,CARD,8316,2009.06,GBP,SUCCESS
PAY000086823,ORD000067521,CUST0008456,2026-03-01T04:53:03,CARD,3781,4239.56,GBP,SUCCESS
PAY000086824,ORD000047209,CUST0001991,2026-04-23T09:59:36,UPI,6007,1153.84,INR,SUCCESS
PAY000086825,ORD000009507,CUST0000074,2026-06-03T05:18:37,UPI,8971,1644.62,GBP,SUCCESS
PAY000086826,ORD000032882,CUST0001058,2026-03-04T17:05:15,CARD,8533,4875.43,USD,SUCCESS
PAY000086827,ORD000004433,CUST0001457,2026-01-30T07:17:43,CARD,6256,4451.06,USD,SUCCESS
PAY000086828,ORD000040083,CUST0000207,2026-04-23T06:30:49,CARD,2057,4933.28,USD,SUCCESS
PAY000086829,ORD000028128,CUST0005880,2026-07-06T22:38:36,UPI,7940,4322.89,USD,SUCCESS
PAY000086830,ORD000003049,CUST0002215,2026-07-05T14:23:46,BANK_TRANSFER,5898,1548.74,USD,REFUNDED
PAY000086831,ORD000061969,CUST0001866,2026-04-16T06:51:40,UPI,4165,3885.78,INR,SUCCESS
PAY000086832,ORD000029490,CUST0003955,2026-01-10T01:18:02,WALLET,7385,388.19,GBP,FAILED
PAY000086833,ORD000036247,CUST0003830,2026-05-17T05:58:14,BANK_TRANSFER,9409,3306.97,GBP,FAILED
PAY000086834,ORD000038646,CUST0002818,2026-02-19T15:20:01,BANK_TRANSFER,4088,1935.2,INR,FAILED
PAY000086835,ORD000078161,CUST0009071,2026-01-11T08:01:12,CARD,2276,2153.1,USD,SUCCESS
PAY000086836,ORD000004935,CUST0008095,2026-02-04T19:00:05,UPI,0707,3015.26,INR,SUCCESS
PAY000086837,ORD000060411,CUST0004604,2026-05-28T14:25:47,CARD,1732,1875.73,USD,FAILED
PAY000086838,ORD000087268,CUST0008918,2026-01-08T22:43:33,WALLET,5498,1000.0,GBP,FAILED
PAY000086839,ORD000092504,CUST0002188,2026-06-11T16:23:07,CARD,2407,3130.94,GBP,REFUNDED
PAY000086840,ORD000021172,CUST0002382,2026-05-15T13:42:17,UPI,0031,4559.89,USD,FAILED
PAY000086841,ORD000053812,CUST0006191,2026-05-11T15:25:08,WALLET,4906,2710.59,USD,SUCCESS
PAY000086842,ORD000025100,CUST0002160,2026-03-22T10:44:48,WALLET,2529,4275.09,GBP,SUCCESS
PAY000086843,ORD000003277,CUST0006253,2026-02-25T18:15:18,UPI,1468,469.69,GBP,REFUNDED
PAY000086844,ORD000049328,CUST0007010,2026-07-01T11:51:19,WALLET,0610,2126.44,USD,SUCCESS
PAY000086845,ORD000003704,CUST0004416,2026-01-11T21:54:37,UPI,3000,660.94,INR,SUCCESS
PAY000086846,ORD000009723,CUST0007122,2026-03-12T00:50:30,WALLET,3400,623.53,INR,SUCCESS
PAY000086847,ORD000010272,CUST0003613,2026-06-03T10:01:03,CARD,0692,45.64,GBP,SUCCESS
PAY000086848,ORD000079963,CUST0002617,2026-06-09T22:15:58,WALLET,5484,1567.79,GBP,SUCCESS
PAY000086849,ORD000089917,CUST0009547,2026-03-06T06:41:53,UPI,3998,1130.61,INR,SUCCESS
PAY000086850,ORD000077952,CUST0000493,2026-02-14T07:21:10,UPI,8569,4288.13,GBP,SUCCESS
PAY000086851,ORD000017361,CUST0000711,2026-01-28T05:35:03,UPI,8005,1253.72,INR,SUCCESS
PAY000086852,ORD000085376,CUST0004449,2026-01-21T02:53:55,UPI,1104,3242.63,INR,SUCCESS
PAY000086853,ORD000080115,CUST0006518,2026-01-10T21:54:16,WALLET,6034,1428.82,INR,SUCCESS
PAY000086854,ORD000095821,CUST0000688,2026-01-31T09:00:21,UPI,1506,4650.67,INR,REFUNDED
PAY000086855,ORD000027926,CUST0003857,2026-04-11T00:54:42,CARD,1088,2445.66,GBP,SUCCESS
PAY000086856,ORD000023611,CUST0002945,2026-04-27T03:36:25,BANK_TRANSFER,6226,1392.81,INR,SUCCESS
PAY000086857,ORD000050962,CUST0003759,2026-03-12T21:36:42,WALLET,2990,36.84,INR,SUCCESS
PAY000086858,ORD000079801,CUST0009396,2026-05-31T07:57:52,CARD,8280,4432.04,GBP,SUCCESS
PAY000086859,ORD000095222,CUST0002771,2026-02-11T01:38:50,CARD,6996,1930.59,USD,SUCCESS
PAY000086860,ORD000005023,CUST0006351,2026-03-13T14:55:35,WALLET,9147,195.65,INR,SUCCESS
PAY000086861,ORD000020991,CUST0008289,2026-06-02T16:08:38,UPI,2205,4022.37,GBP,SUCCESS
PAY000086862,ORD000050828,CUST0007087,2026-05-18T03:24:37,BANK_TRANSFER,5176,4206.09,INR,SUCCESS
PAY000086863,ORD000031973,CUST0005869,2026-06-02T21:07:58,WALLET,3687,1164.91,GBP,FAILED
PAY000086864,ORD000054520,CUST0003202,2026-06-10T12:51:37,BANK_TRANSFER,4275,3285.34,USD,REFUNDED
PAY000086865,ORD000033925,CUST0001578,2026-06-02T01:53:45,WALLET,1985,2491.44,USD,SUCCESS
PAY000086866,ORD000082254,CUST0006918,2026-04-16T03:13:55,UPI,8443,3286.44,USD,SUCCESS
PAY000086867,ORD000028979,CUST0006816,2026-06-01T16:42:19,CARD,7698,4619.89,INR,SUCCESS
PAY000086868,ORD000090042,CUST0005638,2026-03-26T04:57:09,CARD,7304,3255.27,USD,SUCCESS
PAY000086869,ORD000058911,CUST0004262,2026-07-17T04:40:27,BANK_TRANSFER,8529,1652.1,GBP,SUCCESS
PAY000086870,ORD000069180,CUST0009998,2026-04-13T02:14:32,WALLET,5021,1483.12,GBP,FAILED
PAY000086871,ORD000092357,CUST0005202,2026-04-26T22:33:43,CARD,6889,1296.21,INR,SUCCESS
PAY000086872,ORD000077820,CUST0008926,2026-03-07T02:05:56,UPI,8507,4392.95,USD,SUCCESS
PAY000086873,ORD000051014,CUST0006010,2026-01-06T05:40:00,WALLET,2698,1700.99,USD,SUCCESS
PAY000086874,ORD000082763,CUST0008097,2026-02-07T02:41:15,CARD,3604,3348.53,GBP,SUCCESS
PAY000086875,ORD000031306,CUST0006547,2026-06-12T13:59:38,CARD,1154,1350.56,USD,FAILED
PAY000086876,ORD000044721,CUST0007759,2026-04-19T10:19:54,CARD,5814,3872.38,INR,SUCCESS
PAY000086877,ORD000046719,CUST0001906,2026-02-09T12:07:35,WALLET,7965,1909.35,INR,SUCCESS
PAY000086878,ORD000025899,CUST0005263,2026-06-26T18:31:44,UPI,2705,4733.54,INR,REFUNDED
PAY000086879,ORD000021932,CUST0000557,2026-05-25T02:56:23,WALLET,1585,4145.94,USD,SUCCESS
PAY000086880,ORD000034090,CUST0002345,2026-06-11T00:10:26,WALLET,4908,3234.83,INR,FAILED
PAY000086881,ORD000082805,CUST0008943,2026-07-01T05:33:34,BANK_TRANSFER,3740,2763.98,INR,SUCCESS
PAY000086882,ORD000083424,CUST0006727,2026-02-26T05:28:55,CARD,1488,4985.45,INR,SUCCESS
PAY000086883,ORD000014304,CUST0004355,2026-02-19T07:56:59,BANK_TRANSFER,9657,4473.87,GBP,SUCCESS
PAY000086884,ORD000052371,CUST0003042,2026-01-25T12:12:22,WALLET,8639,2371.91,USD,SUCCESS
PAY000086885,ORD000029343,CUST0000263,2026-03-27T02:58:06,UPI,3474,3902.25,USD,SUCCESS
PAY000086886,ORD000060531,CUST0006760,2026-06-05T21:19:37,UPI,9214,1942.4,GBP,SUCCESS
PAY000086887,ORD000019870,CUST0001168,2026-04-24T09:55:57,CARD,2332,30.08,GBP,FAILED
PAY000086888,ORD000019328,CUST0001245,2026-02-26T15:45:16,UPI,2638,3420.26,INR,REFUNDED
PAY000086889,ORD000002017,CUST0001832,2026-01-01T00:53:43,CARD,4907,3254.18,INR,SUCCESS
PAY000086890,ORD000014917,CUST0003875,2026-07-18T04:30:42,WALLET,9186,3568.78,INR,SUCCESS
