product_id,product_name,category,subcategory,brand,unit_price,cost_price,currency,active_flag
PRD000957,Sports Product 0957,Sports,Premium,Zenith,443.84,1414.53,USD,Y
PRD000958,Electronics Product 0958,Electronics,Premium,Apex,1804.9,1068.09,USD,Y
PRD000959,Home Product 0959,Home,Basic,Vertex,579.01,200.91,INR,Y
PRD000960,Home Product 0960,Home,Basic,Orion,2175.37,677.83,INR,Y
PRD000961,Fashion Product 0961,Fashion,Basic,Orion,140.58,786.25,INR,N
PRD000962,Fashion Product 0962,Fashion,Premium,Orion,936.85,825.56,INR,Y
PRD000963,Grocery Product 0963,Grocery,Premium,Vertex,322.39,1246.9,INR,Y
PRD000964,Home Product 0964,Home,Premium,Orion,1149.15,310.65,USD,Y
PRD000965,Grocery Product 0965,Grocery,Basic,Apex,1974.92,1149.48,GBP,Y
PRD000966,Beauty Product 0966,Beauty,Basic,Apex,220.75,1542.98,USD,Y
PRD000967,Beauty Product 0967,Beauty,Standard,Orion,701.53,1314.84,GBP,Y
PRD000968,Home Product 0968,Home,Standard,Orion,1450.77,1605.61,GBP,Y
PRD000969,Beauty Product 0969,Beauty,Premium,Orion,2450.56,74.99,USD,Y
PRD000970,Electronics Product 0970,Electronics,Standard,Zenith,988.83,1458.06,GBP,Y
PRD000971,Fashion Product 0971,Fashion,Standard,Apex,212.31,1356.28,GBP,Y
PRD000972,Home Product 0972,Home,Premium,Vertex,743.0,1166.81,INR,Y
PRD000973,Fashion Product 0973,Fashion,Basic,Vertex,408.7,828.33,GBP,N
PRD000974,Electronics Product 0974,Electronics,Standard,Orion,1930.73,1573.94,USD,Y
PRD000975,Grocery Product 0975,Grocery,Basic,Orion,1761.24,5.45,GBP,Y
PRD000976,Fashion Product 0976,Fashion,Basic,Vertex,1329.65,535.97,USD,N
PRD000977,Beauty Product 0977,Beauty,Basic,Apex,1970.29,148.48,USD,Y
PRD000978,Beauty Product 0978,Beauty,Basic,Vertex,2220.5,202.41,USD,Y
PRD000979,Beauty Product 0979,Beauty,Premium,Vertex,919.25,1167.77,GBP,Y
PRD000980,Beauty Product 0980,Beauty,Basic,Apex,350.32,604.87,GBP,Y
PRD000981,Sports Product 0981,Sports,Standard,Zenith,2178.47,1266.01,GBP,Y
PRD000982,Grocery Product 0982,Grocery,Standard,Vertex,1261.4,763.0,INR,Y
PRD000983,Grocery Product 0983,Grocery,Standard,Orion,1218.14,949.45,INR,Y
PRD000984,Sports Product 0984,Sports,Basic,Zenith,2249.13,815.21,USD,Y
PRD000985,Home Product 0985,Home,Standard,Nova,205.03,1616.61,USD,Y
PRD000986,Electronics Product 0986,Electronics,Premium,Vertex,284.5,268.87,INR,Y
PRD000987,Beauty Product 0987,Beauty,Basic,Nova,736.46,1745.33,GBP,Y
PRD000988,Fashion Product 0988,Fashion,Standard,Orion,1112.43,1161.5,USD,Y
PRD000989,Electronics Product 0989,Electronics,Premium,Apex,2088.19,936.76,USD,Y
PRD000990,Beauty Product 0990,Beauty,Standard,Vertex,1217.94,1199.54,GBP,Y
PRD000991,Fashion Product 0991,Fashion,Standard,Vertex,1420.29,1617.21,USD,Y
PRD000992,Grocery Product 0992,Grocery,Premium,Orion,932.9,520.8,INR,Y
PRD000993,Grocery Product 0993,Grocery,Standard,Orion,2390.75,1114.68,INR,Y
PRD000994,Grocery Product 0994,Grocery,Premium,Apex,2099.13,1248.07,GBP,Y
PRD000995,Home Product 0995,Home,Premium,Nova,107.67,571.98,INR,Y
PRD000996,Grocery Product 0996,Grocery,Standard,Apex,516.86,1273.72,GBP,Y
PRD000997,Grocery Product 0997,Grocery,Premium,Vertex,1123.83,1755.91,GBP,Y
PRD000998,Electronics Product 0998,Electronics,Premium,Orion,2328.02,1384.03,USD,Y
PRD000999,Home Product 0999,Home,Premium,Zenith,2439.12,598.31,GBP,Y
PRD001000,Fashion Product 1000,Fashion,Standard,Zenith,1668.88,1439.84,GBP,Y
PRD001001,Grocery Product 1001,Grocery,Basic,Nova,1830.44,1620.61,INR,Y
PRD001002,Electronics Product 1002,Electronics,Standard,Nova,1007.07,1514.06,USD,Y
PRD001003,Electronics Product 1003,Electronics,Standard,Nova,1522.34,353.68,GBP,Y
PRD001004,Grocery Product 1004,Grocery,Premium,Nova,213.56,1529.46,GBP,Y
PRD001005,Beauty Product 1005,Beauty,Standard,Apex,1228.71,1086.9,GBP,Y
PRD001006,Sports Product 1006,Sports,Standard,Orion,374.13,1537.29,USD,Y
PRD001007,Grocery Product 1007,Grocery,Premium,Vertex,865.58,556.63,USD,Y
PRD001008,Electronics Product 1008,Electronics,Premium,Orion,1855.11,749.85,USD,Y
PRD001009,Home Product 1009,Home,Basic,Orion,1822.87,747.31,GBP,N
PRD001010,Electronics Product 1010,Electronics,Premium,Apex,761.56,1779.12,GBP,Y
PRD001011,Electronics Product 1011,Electronics,Basic,Orion,225.68,738.8,USD,Y
PRD001012,Home Product 1012,Home,Basic,Orion,1777.07,1360.17,INR,Y
PRD001013,Home Product 1013,Home,Standard,Vertex,1386.9,78.89,USD,N
PRD001014,Grocery Product 1014,Grocery,Standard,Zenith,1850.94,406.46,INR,Y
PRD001015,Grocery Product 1015,Grocery,Standard,Orion,314.82,1199.65,USD,Y
PRD001016,Home Product 1016,Home,Standard,Apex,75.96,1377.2,USD,Y
PRD001017,Beauty Product 1017,Beauty,Basic,Vertex,1454.76,1019.34,USD,Y
PRD001018,Sports Product 1018,Sports,Premium,Vertex,1283.75,1036.75,USD,Y
PRD001019,Beauty Product 1019,Beauty,Premium,Apex,802.6,1581.34,INR,Y
PRD001020,Home Product 1020,Home,Premium,Vertex,906.1,1146.34,USD,Y
PRD001021,Grocery Product 1021,Grocery,Standard,Zenith,1599.17,141.06,INR,Y
PRD001022,Electronics Product 1022,Electronics,Basic,Apex,1361.56,1570.78,GBP,Y
PRD001023,Grocery Product 1023,Grocery,Basic,Vertex,244.1,1045.34,INR,Y
PRD001024,Home Product 1024,Home,Basic,Vertex,935.67,874.36,USD,Y
PRD001025,Electronics Product 1025,Electronics,Premium,Apex,1260.94,1497.34,GBP,N
PRD001026,Sports Product 1026,Sports,Basic,Zenith,1782.81,1264.97,INR,Y
PRD001027,Fashion Product 1027,Fashion,Premium,Nova,2048.02,1662.37,USD,Y
PRD001028,Grocery Product 1028,Grocery,Basic,Vertex,351.84,797.16,GBP,Y
PRD001029,Grocery Product 1029,Grocery,Premium,Vertex,76.76,1466.79,INR,Y
PRD001030,Sports Product 1030,Sports,Premium,Apex,772.03,380.08,INR,Y
PRD001031,Sports Product 1031,Sports,Premium,Nova,51.92,873.21,USD,Y
PRD001032,Home Product 1032,Home,Premium,Nova,1983.67,925.72,INR,Y
PRD001033,Electronics Product 1033,Electronics,Standard,Nova,170.29,1202.65,INR,Y
PRD001034,Beauty Product 1034,Beauty,Premium,Zenith,2253.43,335.05,USD,Y
PRD001035,Electronics Product 1035,Electronics,Premium,Vertex,2372.24,628.06,INR,Y
PRD001036,Sports Product 1036,Sports,Basic,Apex,1264.75,125.8,GBP,Y
PRD001037,Beauty Product 1037,Beauty,Premium,Apex,2410.84,311.68,GBP,Y
PRD001038,Sports Product 1038,Sports,Premium,Apex,2301.59,1532.78,USD,Y
PRD001039,Sports Product 1039,Sports,Basic,Apex,1101.97,1724.07,INR,Y
PRD001040,Fashion Product 1040,Fashion,Standard,Apex,1288.06,735.42,USD,Y
PRD001041,Fashion Product 1041,Fashion,Premium,Zenith,344.1,1372.81,GBP,Y
PRD001042,Beauty Product 1042,Beauty,Basic,Nova,210.21,890.2,USD,Y
PRD001043,Fashion Product 1043,Fashion,Basic,Vertex,1719.18,1514.44,INR,Y
PRD001044,Fashion Product 1044,Fashion,Standard,Orion,476.02,128.09,USD,Y
PRD001045,Home Product 1045,Home,Premium,Orion,1681.88,715.28,GBP,Y
PRD001046,Electronics Product 1046,Electronics,Premium,Orion,1004.56,1064.23,INR,Y
PRD001047,Electronics Product 1047,Electronics,Standard,Apex,849.89,1072.14,USD,Y
PRD001048,Home Product 1048,Home,Standard,Orion,699.9,1285.15,GBP,N
PRD001049,Grocery Product 1049,Grocery,Basic,Orion,893.46,1201.02,USD,Y
PRD001050,Beauty Product 1050,Beauty,Standard,Apex,1921.16,197.14,USD,Y
PRD001051,Fashion Product 1051,Fashion,Premium,Apex,79.16,1328.82,INR,Y
PRD001052,Sports Product 1052,Sports,Premium,Apex,959.67,1223.53,INR,Y
PRD001053,Beauty Product 1053,Beauty,Basic,Nova,1901.63,1190.96,GBP,Y
PRD001054,Fashion Product 1054,Fashion,Premium,Vertex,1656.92,883.98,USD,Y
PRD001055,Grocery Product 1055,Grocery,Basic,Zenith,49.09,1375.84,USD,Y
PRD001056,Fashion Product 1056,Fashion,Standard,Vertex,2132.92,798.27,INR,Y
PRD001057,Home Product 1057,Home,Basic,Vertex,2212.33,297.97,USD,Y
PRD001058,Grocery Product 1058,Grocery,Basic,Orion,1221.2,199.56,GBP,Y
PRD001059,Sports Product 1059,Sports,Basic,Zenith,1432.66,858.21,INR,Y
PRD001060,Electronics Product 1060,Electronics,Standard,Vertex,1239.25,1747.65,GBP,Y
PRD001061,Grocery Product 1061,Grocery,Standard,Nova,75.23,84.08,USD,Y
PRD001062,Sports Product 1062,Sports,Basic,Nova,1914.16,1126.4,USD,Y
PRD001063,Fashion Product 1063,Fashion,Standard,Vertex,1032.76,104.44,INR,Y
PRD001064,Home Product 1064,Home,Basic,Vertex,1483.37,1638.97,INR,Y
PRD001065,Electronics Product 1065,Electronics,Standard,Apex,54.18,589.03,USD,Y
PRD001066,Beauty Product 1066,Beauty,Basic,Orion,670.21,1253.64,GBP,Y
PRD001067,Grocery Product 1067,Grocery,Standard,Zenith,978.8,1031.85,USD,Y
PRD001068,Sports Product 1068,Sports,Basic,Apex,843.24,906.48,GBP,Y
PRD001069,Home Product 1069,Home,Basic,Vertex,911.52,786.48,USD,Y
PRD001070,Beauty Product 1070,Beauty,Premium,Vertex,666.56,537.28,GBP,Y
PRD001071,Home Product 1071,Home,Basic,Nova,1795.68,1042.01,GBP,Y
PRD001072,Grocery Product 1072,Grocery,Premium,Zenith,2003.96,857.06,INR,Y
PRD001073,Electronics Product 1073,Electronics,Basic,Vertex,1264.08,541.94,GBP,Y
PRD001074,Grocery Product 1074,Grocery,Premium,Orion,1008.74,1126.06,USD,Y
PRD001075,Home Product 1075,Home,Premium,Zenith,2157.46,1039.59,INR,Y
PRD001076,Grocery Product 1076,Grocery,Basic,Zenith,2023.29,1535.44,USD,N
PRD001077,Sports Product 1077,Sports,Basic,Nova,1308.06,657.6,INR,Y
PRD001078,Home Product 1078,Home,Basic,Vertex,2111.08,740.24,INR,Y
PRD001079,Fashion Product 1079,Fashion,Standard,Vertex,1616.88,463.83,GBP,Y
PRD001080,Fashion Product 1080,Fashion,Premium,Nova,379.16,52.78,USD,Y
PRD001081,Fashion Product 1081,Fashion,Basic,Orion,1057.94,1630.46,INR,Y
PRD001082,Grocery Product 1082,Grocery,Premium,Nova,649.7,1446.96,GBP,Y
PRD001083,Home Product 1083,Home,Basic,Nova,2409.65,876.06,INR,Y
PRD001084,Electronics Product 1084,Electronics,Standard,Zenith,748.46,117.26,USD,Y
PRD001085,Sports Product 1085,Sports,Basic,Nova,995.25,1512.14,INR,Y
PRD001086,Electronics Product 1086,Electronics,Basic,Zenith,2332.67,940.96,GBP,Y
PRD001087,Grocery Product 1087,Grocery,Standard,Nova,599.0,222.73,USD,Y
PRD001088,Beauty Product 1088,Beauty,Basic,Orion,2015.57,1339.89,USD,Y
PRD001089,Home Product 1089,Home,Premium,Apex,539.2,496.36,USD,Y
PRD001090,Beauty Product 1090,Beauty,Premium,Orion,1336.01,1260.21,INR,Y
PRD001091,Beauty Product 1091,Beauty,Standard,Orion,1708.43,1734.08,INR,Y
PRD001092,Fashion Product 1092,Fashion,Basic,Vertex,2054.31,40.87,GBP,Y
PRD001093,Sports Product 1093,Sports,Basic,Nova,1728.25,1420.48,INR,Y
PRD001094,Beauty Product 1094,Beauty,Standard,Vertex,1599.18,1262.01,GBP,Y
PRD001095,Beauty Product 1095,Beauty,Premium,Orion,974.24,1637.89,USD,Y
PRD001096,Grocery Product 1096,Grocery,Premium,Apex,747.07,1547.37,INR,Y
PRD001097,Sports Product 1097,Sports,Standard,Orion,1974.35,495.44,INR,Y
PRD001098,Fashion Product 1098,Fashion,Basic,Orion,2316.61,600.9,USD,Y
PRD001099,Home Product 1099,Home,Basic,Vertex,1268.3,635.29,GBP,Y
PRD001100,Sports Product 1100,Sports,Standard,Orion,1739.55,1372.27,GBP,Y
PRD001101,Sports Product 1101,Sports,Standard,Apex,12.67,362.54,USD,Y
PRD001102,Beauty Product 1102,Beauty,Premium,Nova,398.77,930.91,GBP,Y
PRD001103,Beauty Product 1103,Beauty,Basic,Orion,1982.64,576.96,USD,Y
PRD001104,Grocery Product 1104,Grocery,Premium,Zenith,2067.79,1439.75,INR,Y
PRD001105,Fashion Product 1105,Fashion,Standard,Apex,986.77,681.04,GBP,Y
PRD001106,Electronics Product 1106,Electronics,Premium,Zenith,1619.53,1129.05,INR,Y
PRD001107,Home Product 1107,Home,Standard,Apex,129.21,1113.55,GBP,Y
PRD001108,Home Product 1108,Home,Premium,Vertex,429.46,1022.34,INR,Y
PRD001109,Fashion Product 1109,Fashion,Standard,Orion,300.69,1285.27,INR,Y
PRD001110,Grocery Product 1110,Grocery,Basic,Orion,958.27,778.06,INR,N
PRD001111,Home Product 1111,Home,Standard,Apex,1048.74,737.12,INR,Y
PRD001112,Grocery Product 1112,Grocery,Standard,Apex,1546.11,1633.47,USD,N
PRD001113,Sports Product 1113,Sports,Basic,Orion,218.92,845.58,USD,Y
PRD001114,Sports Product 1114,Sports,Premium,Orion,1772.59,1325.78,USD,Y
PRD001115,Electronics Product 1115,Electronics,Basic,Nova,135.02,1676.12,USD,Y
PRD001116,Beauty Product 1116,Beauty,Basic,Zenith,1775.37,1458.31,INR,Y
PRD001117,Beauty Product 1117,Beauty,Basic,Orion,759.76,712.27,USD,Y
PRD001118,Beauty Product 1118,Beauty,Premium,Zenith,452.53,308.25,USD,Y
PRD001119,Fashion Product 1119,Fashion,Premium,Nova,796.71,956.17,INR,Y
PRD001120,Electronics Product 1120,Electronics,Standard,Nova,2446.4,900.08,USD,Y
PRD001121,Fashion Product 1121,Fashion,Standard,Vertex,1534.26,1371.53,USD,Y
PRD001122,Grocery Product 1122,Grocery,Standard,Apex,792.28,1790.23,INR,Y
PRD001123,Sports Product 1123,Sports,Basic,Orion,137.79,270.07,INR,Y
PRD001124,Electronics Product 1124,Electronics,Standard,Vertex,413.07,842.44,INR,Y
PRD001125,Electronics Product 1125,Electronics,Standard,Vertex,2472.1,1010.86,USD,Y
PRD001126,Electronics Product 1126,Electronics,Basic,Apex,313.52,171.16,USD,Y
PRD001127,Home Product 1127,Home,Basic,Zenith,2057.32,1015.16,GBP,N
PRD001128,Home Product 1128,Home,Basic,Nova,1317.41,1028.71,USD,Y
PRD001129,Home Product 1129,Home,Standard,Nova,2218.98,49.65,GBP,Y
PRD001130,Fashion Product 1130,Fashion,Standard,Zenith,2323.23,193.61,USD,Y
PRD001131,Electronics Product 1131,Electronics,Premium,Orion,2077.59,1188.19,USD,Y
PRD001132,Beauty Product 1132,Beauty,Basic,Nova,826.92,81.79,GBP,Y
PRD001133,Grocery Product 1133,Grocery,Basic,Zenith,327.65,1554.31,GBP,Y
PRD001134,Grocery Product 1134,Grocery,Premium,Nova,1370.15,1085.32,INR,Y
PRD001135,Grocery Product 1135,Grocery,Premium,Apex,2412.8,1558.33,INR,Y
PRD001136,Home Product 1136,Home,Premium,Orion,1949.83,515.03,GBP,Y
PRD001137,Electronics Product 1137,Electronics,Standard,Orion,2003.75,1325.39,USD,N
PRD001138,Home Product 1138,Home,Standard,Nova,2080.97,924.24,USD,Y
PRD001139,Fashion Product 1139,Fashion,Standard,Vertex,1409.83,763.26,USD,Y
PRD001140,Beauty Product 1140,Beauty,Premium,Orion,1578.56,170.03,GBP,Y
PRD001141,Fashion Product 1141,Fashion,Basic,Apex,1620.79,1285.4,USD,Y
PRD001142,Sports Product 1142,Sports,Basic,Zenith,214.51,844.39,INR,Y
PRD001143,Grocery Product 1143,Grocery,Premium,Apex,1712.36,542.83,INR,Y
PRD001144,Fashion Product 1144,Fashion,Standard,Zenith,124.08,140.53,INR,Y
PRD001145,Electronics Product 1145,Electronics,Basic,Orion,1035.48,837.99,GBP,N
PRD001146,Grocery Product 1146,Grocery,Standard,Vertex,1465.99,1384.26,INR,Y
PRD001147,Sports Product 1147,Sports,Basic,Orion,452.98,330.43,USD,Y
PRD001148,Electronics Product 1148,Electronics,Standard,Vertex,788.3,1304.2,GBP,Y
PRD001149,Beauty Product 1149,Beauty,Standard,Vertex,2416.97,1568.81,INR,Y
PRD001150,Home Product 1150,Home,Premium,Zenith,652.0,1213.12,USD,Y
PRD001151,Electronics Product 1151,Electronics,Premium,Orion,296.11,311.61,USD,Y
PRD001152,Sports Product 1152,Sports,Standard,Zenith,1816.15,547.13,GBP,Y
PRD001153,Sports Product 1153,Sports,Basic,Orion,2012.58,160.48,INR,Y
PRD001154,Home Product 1154,Home,Premium,Nova,1741.6,341.23,INR,Y
PRD001155,Fashion Product 1155,Fashion,Basic,Apex,1626.1,786.11,GBP,Y
PRD001156,Home Product 1156,Home,Premium,Vertex,1925.45,269.25,USD,Y
PRD001157,Electronics Product 1157,Electronics,Premium,Apex,1848.26,803.14,USD,Y
PRD001158,Electronics Product 1158,Electronics,Standard,Zenith,610.36,532.81,USD,Y
PRD001159,Grocery Product 1159,Grocery,Premium,Nova,1577.87,1284.43,USD,Y
PRD001160,Sports Product 1160,Sports,Basic,Zenith,1829.04,1798.25,INR,Y
PRD001161,Fashion Product 1161,Fashion,Standard,Zenith,1479.64,1101.86,GBP,Y
PRD001162,Home Product 1162,Home,Basic,Nova,1323.13,761.34,USD,Y
PRD001163,Electronics Product 1163,Electronics,Standard,Orion,2223.41,213.14,GBP,Y
PRD001164,Fashion Product 1164,Fashion,Basic,Orion,56.91,520.56,INR,Y
PRD001165,Grocery Product 1165,Grocery,Standard,Apex,1271.55,1059.02,GBP,Y
PRD001166,Beauty Product 1166,Beauty,Basic,Orion,332.24,530.23,GBP,Y
PRD001167,Fashion Product 1167,Fashion,Basic,Vertex,1990.95,1440.16,INR,N
PRD001168,Home Product 1168,Home,Standard,Nova,1669.31,234.99,INR,Y
PRD001169,Beauty Product 1169,Beauty,Standard,Nova,1984.74,1697.67,USD,Y
PRD001170,Home Product 1170,Home,Premium,Zenith,122.39,35.58,USD,Y
PRD001171,Sports Product 1171,Sports,Premium,Apex,2070.73,1610.34,INR,Y
PRD001172,Grocery Product 1172,Grocery,Standard,Nova,1545.82,219.88,INR,Y
PRD001173,Grocery Product 1173,Grocery,Standard,Vertex,1924.59,1386.86,GBP,Y
PRD001174,Home Product 1174,Home,Basic,Zenith,1512.7,190.14,INR,Y
PRD001175,Fashion Product 1175,Fashion,Premium,Nova,1955.22,1098.55,INR,Y
PRD001176,Electronics Product 1176,Electronics,Basic,Nova,421.78,215.15,INR,Y
PRD001177,Home Product 1177,Home,Basic,Vertex,1771.87,1372.25,USD,Y
PRD001178,Home Product 1178,Home,Basic,Vertex,839.85,250.58,INR,Y
PRD001179,Fashion Product 1179,Fashion,Premium,Apex,2087.86,854.17,USD,Y
PRD001180,Home Product 1180,Home,Premium,Vertex,934.23,1359.46,USD,Y
PRD001181,Home Product 1181,Home,Basic,Orion,1969.1,250.98,USD,Y
PRD001182,Fashion Product 1182,Fashion,Standard,Zenith,1987.55,653.11,INR,Y
PRD001183,Home Product 1183,Home,Premium,Zenith,2359.39,155.35,USD,Y
PRD001184,Home Product 1184,Home,Standard,Nova,986.2,69.66,GBP,Y
PRD001185,Beauty Product 1185,Beauty,Premium,Zenith,2431.79,756.49,GBP,Y
PRD001186,Grocery Product 1186,Grocery,Basic,Vertex,2273.53,17.2,USD,Y
PRD001187,Beauty Product 1187,Beauty,Premium,Orion,1118.24,371.63,GBP,N
PRD001188,Beauty Product 1188,Beauty,Basic,Orion,1745.19,1598.15,GBP,Y
PRD001189,Home Product 1189,Home,Standard,Nova,97.24,604.08,GBP,Y
PRD001190,Beauty Product 1190,Beauty,Basic,Vertex,538.27,922.47,USD,Y
PRD001191,Grocery Product 1191,Grocery,Basic,Apex,63.44,1602.9,GBP,N
PRD001192,Grocery Product 1192,Grocery,Premium,Vertex,1817.64,1776.56,INR,Y
PRD001193,Grocery Product 1193,Grocery,Standard,Zenith,889.41,88.78,GBP,Y
PRD001194,Fashion Product 1194,Fashion,Standard,Zenith,1843.46,817.31,INR,N
PRD001195,Beauty Product 1195,Beauty,Basic,Zenith,2112.02,423.21,USD,Y
PRD001196,Sports Product 1196,Sports,Basic,Zenith,1682.72,1286.69,GBP,Y
PRD001197,Electronics Product 1197,Electronics,Standard,Zenith,1458.01,1481.65,USD,Y
PRD001198,Electronics Product 1198,Electronics,Premium,Orion,2071.95,150.26,INR,Y
PRD001199,Home Product 1199,Home,Standard,Apex,1118.18,666.62,GBP,Y
PRD001200,Beauty Product 1200,Beauty,Basic,Zenith,1948.17,1570.01,GBP,Y
PRD001201,Sports Product 1201,Sports,Standard,Orion,1724.1,1706.23,GBP,Y
PRD001202,Home Product 1202,Home,Premium,Zenith,322.17,1280.94,INR,Y
PRD001203,Beauty Product 1203,Beauty,Premium,Apex,1141.3,61.6,INR,Y
PRD001204,Grocery Product 1204,Grocery,Premium,Zenith,2131.53,201.27,USD,N
PRD001205,Grocery Product 1205,Grocery,Premium,Zenith,387.49,670.53,USD,Y
PRD001206,Grocery Product 1206,Grocery,Standard,Nova,1979.05,258.43,GBP,Y
PRD001207,Electronics Product 1207,Electronics,Standard,Vertex,542.88,1474.97,USD,Y
PRD001208,Electronics Product 1208,Electronics,Basic,Vertex,173.57,83.29,USD,N
PRD001209,Grocery Product 1209,Grocery,Basic,Orion,2251.22,1407.08,USD,N
PRD001210,Home Product 1210,Home,Premium,Zenith,1592.97,1371.74,GBP,Y
PRD001211,Home Product 1211,Home,Basic,Vertex,227.84,1125.71,GBP,Y
PRD001212,Fashion Product 1212,Fashion,Premium,Orion,850.8,85.34,GBP,Y
PRD001213,Sports Product 1213,Sports,Standard,Nova,2165.55,1273.85,GBP,Y
PRD001214,Beauty Product 1214,Beauty,Basic,Nova,1611.57,156.02,GBP,Y
PRD001215,Beauty Product 1215,Beauty,Premium,Zenith,1306.78,1351.75,GBP,Y
PRD001216,Electronics Product 1216,Electronics,Basic,Zenith,453.46,37.1,INR,Y
PRD001217,Sports Product 1217,Sports,Basic,Orion,216.2,961.78,USD,Y
PRD001218,Beauty Product 1218,Beauty,Premium,Orion,2155.63,44.8,USD,Y
PRD001219,Fashion Product 1219,Fashion,Premium,Zenith,796.87,465.15,INR,Y
PRD001220,Beauty Product 1220,Beauty,Premium,Vertex,364.37,462.23,INR,Y
PRD001221,Grocery Product 1221,Grocery,Standard,Apex,151.99,1730.14,INR,Y
PRD001222,Sports Product 1222,Sports,Premium,Vertex,977.9,578.11,USD,Y
PRD001223,Grocery Product 1223,Grocery,Standard,Nova,134.44,433.6,GBP,N
PRD001224,Home Product 1224,Home,Standard,Zenith,1882.21,694.93,INR,Y
PRD001225,Electronics Product 1225,Electronics,Standard,Orion,1385.04,120.63,INR,Y
PRD001226,Sports Product 1226,Sports,Premium,Nova,676.55,1734.36,GBP,Y
PRD001227,Home Product 1227,Home,Basic,Apex,765.01,733.92,INR,Y
PRD001228,Home Product 1228,Home,Premium,Vertex,1353.4,305.23,INR,Y
PRD001229,Fashion Product 1229,Fashion,Basic,Orion,109.27,1463.32,GBP,Y
PRD001230,Sports Product 1230,Sports,Premium,Nova,155.14,1659.49,USD,N
PRD001231,Grocery Product 1231,Grocery,Basic,Orion,2498.11,1516.86,INR,N
PRD001232,Beauty Product 1232,Beauty,Standard,Nova,407.73,962.76,INR,Y
PRD001233,Electronics Product 1233,Electronics,Standard,Nova,2077.09,1305.96,USD,Y
PRD001234,Home Product 1234,Home,Basic,Zenith,2393.76,574.99,GBP,Y
PRD001235,Sports Product 1235,Sports,Standard,Orion,686.17,1193.11,USD,Y
PRD001236,Home Product 1236,Home,Standard,Zenith,824.5,1645.49,INR,Y
PRD001237,Beauty Product 1237,Beauty,Standard,Nova,2254.11,1211.85,USD,Y
PRD001238,Sports Product 1238,Sports,Basic,Orion,1907.35,970.02,GBP,Y
PRD001239,Beauty Product 1239,Beauty,Premium,Orion,1682.25,637.33,USD,N
PRD001240,Grocery Product 1240,Grocery,Standard,Apex,2098.67,1461.93,INR,Y
PRD001241,Fashion Product 1241,Fashion,Standard,Apex,1114.22,401.07,INR,Y
PRD001242,Sports Product 1242,Sports,Basic,Vertex,482.82,1469.86,GBP,Y
PRD001243,Sports Product 1243,Sports,Premium,Apex,2450.4,1741.23,INR,Y
PRD001244,Fashion Product 1244,Fashion,Basic,Zenith,526.67,355.37,GBP,Y
PRD001245,Electronics Product 1245,Electronics,Standard,Zenith,1253.31,309.35,INR,N
PRD001246,Sports Product 1246,Sports,Basic,Zenith,1415.02,120.45,INR,Y
PRD001247,Home Product 1247,Home,Standard,Zenith,2139.42,1586.16,GBP,Y
PRD001248,Home Product 1248,Home,Basic,Nova,2479.92,1248.3,GBP,N
PRD001249,Grocery Product 1249,Grocery,Basic,Zenith,2208.34,6.51,USD,Y
PRD001250,Grocery Product 1250,Grocery,Standard,Orion,688.72,1225.27,USD,Y
PRD001251,Grocery Product 1251,Grocery,Basic,Nova,2210.09,406.51,USD,Y
PRD001252,Beauty Product 1252,Beauty,Standard,Vertex,17.87,352.71,INR,N
PRD001253,Electronics Product 1253,Electronics,Basic,Apex,2445.35,764.61,INR,Y
PRD001254,Home Product 1254,Home,Premium,Vertex,780.46,1127.91,INR,Y
PRD001255,Fashion Product 1255,Fashion,Standard,Nova,1483.36,1128.46,USD,Y
PRD001256,Home Product 1256,Home,Premium,Orion,599.71,615.42,INR,Y
PRD001257,Beauty Product 1257,Beauty,Premium,Nova,1940.49,1116.36,INR,Y
PRD001258,Beauty Product 1258,Beauty,Premium,Nova,2436.44,1650.34,USD,Y
PRD001259,Sports Product 1259,Sports,Premium,Apex,159.7,1444.89,INR,Y
PRD001260,Beauty Product 1260,Beauty,Basic,Orion,169.15,1220.58,GBP,Y
PRD001261,Grocery Product 1261,Grocery,Standard,Orion,244.1,1354.28,INR,N
PRD001262,Sports Product 1262,Sports,Basic,Nova,1136.26,837.18,USD,N
PRD001263,Beauty Product 1263,Beauty,Premium,Vertex,1629.05,1217.37,INR,Y
PRD001264,Beauty Product 1264,Beauty,Standard,Zenith,485.24,187.53,GBP,Y
PRD001265,Beauty Product 1265,Beauty,Premium,Zenith,319.32,917.49,USD,Y
PRD001266,Fashion Product 1266,Fashion,Basic,Zenith,1114.34,439.95,INR,Y
PRD001267,Home Product 1267,Home,Standard,Zenith,1092.44,1727.66,USD,Y
PRD001268,Beauty Product 1268,Beauty,Basic,Apex,372.79,557.69,USD,Y
PRD001269,Grocery Product 1269,Grocery,Premium,Zenith,1468.17,1221.91,INR,Y
PRD001270,Beauty Product 1270,Beauty,Basic,Nova,1058.04,354.15,INR,Y
PRD001271,Electronics Product 1271,Electronics,Standard,Apex,1671.31,1251.52,USD,N
PRD001272,Sports Product 1272,Sports,Standard,Zenith,1417.41,606.18,USD,Y
PRD001273,Grocery Product 1273,Grocery,Premium,Nova,1138.48,1421.18,INR,Y
PRD001274,Home Product 1274,Home,Premium,Apex,1734.59,841.37,INR,Y
PRD001275,Fashion Product 1275,Fashion,Basic,Vertex,2019.14,678.51,USD,Y
PRD001276,Electronics Product 1276,Electronics,Standard,Nova,188.96,56.94,INR,Y
