customer_id,segment,annual_spend,last_purchase_date,marketing_opt_in
CUST0007978,Regular,37917.53,2026-05-11,N
CUST0007979,Occasional,76236.39,2026-02-25,N
CUST0007980,High Value,1422.56,2026-06-23,Y
CUST0007981,At Risk,30302.88,2026-01-30,Y
CUST0007982,Regular,53422.45,2026-03-11,N
CUST0007983,Regular,46917.93,2026-05-04,Y
CUST0007984,High Value,12673.67,2026-01-19,Y
CUST0007985,At Risk,61843.7,2026-02-22,Y
CUST0007986,Regular,64921.65,2026-03-27,N
CUST0007987,Occasional,64027.14,2026-05-16,Y
CUST0007988,Regular,85847.92,2026-01-22,Y
CUST0007989,At Risk,31973.51,2026-05-04,N
CUST0007990,Regular,76533.2,2026-06-09,N
CUST0007991,Regular,72231.79,2026-05-19,Y
CUST0007992,Occasional,66454.96,2026-07-08,N
CUST0007993,High Value,98166.53,2026-02-07,Y
CUST0007994,Regular,69288.31,2026-04-17,N
CUST0007995,Occasional,359.5,2026-02-27,Y
CUST0007996,High Value,10473.43,2026-06-25,N
CUST0007997,Regular,78863.64,2026-02-13,N
CUST0007998,At Risk,6764.36,2026-01-20,Y
CUST0007999,At Risk,95551.35,2026-07-21,Y
CUST0008000,Regular,13086.43,2026-04-16,Y
CUST0008001,Regular,8691.53,2026-04-11,N
CUST0008002,Occasional,5868.36,2026-01-04,N
CUST0008003,At Risk,36207.84,2026-03-03,Y
CUST0008004,High Value,47526.43,2026-05-31,N
CUST0008005,At Risk,96526.74,2026-01-10,Y
CUST0008006,High Value,34349.24,2026-04-26,N
CUST0008007,Regular,3222.85,2026-05-18,Y
CUST0008008,High Value,79818.56,2026-02-14,N
CUST0008009,High Value,84501.88,2026-07-12,Y
CUST0008010,Occasional,14915.58,2026-07-10,Y
CUST0008011,Occasional,69929.36,2026-02-22,N
CUST0008012,At Risk,35552.79,2026-02-06,Y
CUST0008013,Occasional,41237.35,2026-02-04,N
CUST0008014,At Risk,51807.18,2026-05-15,N
CUST0008015,High Value,87009.24,2026-06-07,N
CUST0008016,Regular,30121.35,2026-01-03,N
CUST0008017,At Risk,80139.58,2026-07-20,N
CUST0008018,High Value,9681.46,2026-03-04,Y
CUST0008019,At Risk,54482.58,2026-07-04,N
CUST0008020,At Risk,48385.77,2026-05-19,Y
CUST0008021,High Value,9573.25,2026-01-28,N
CUST0008022,Occasional,53891.34,2026-05-15,Y
CUST0008023,Regular,62439.79,2026-04-04,Y
CUST0008024,Regular,89886.55,2026-03-26,Y
CUST0008025,Regular,77657.17,2026-06-21,N
CUST0008026,Regular,58501.14,2026-02-21,N
CUST0008027,Regular,37787.44,2026-01-06,Y
CUST0008028,Occasional,13846.68,2026-01-18,N
CUST0008029,Occasional,67939.72,2026-04-09,Y
CUST0008030,High Value,4769.13,2026-07-20,Y
CUST0008031,Occasional,32170.74,2026-07-08,N
CUST0008032,High Value,76613.16,2026-06-11,Y
CUST0008033,High Value,46699.69,2026-07-23,N
CUST0008034,Regular,93409.25,2026-03-24,Y
CUST0008035,Occasional,83997.27,2026-07-30,Y
CUST0008036,Occasional,21454.01,2026-01-30,Y
CUST0008037,Occasional,11108.01,2026-02-07,Y
CUST0008038,Occasional,34764.55,2026-06-03,N
CUST0008039,High Value,37227.64,2026-07-08,N
CUST0008040,High Value,78204.13,2026-01-09,Y
CUST0008041,At Risk,34960.89,2026-04-14,Y
CUST0008042,Occasional,33632.64,2026-06-27,N
CUST0008043,Occasional,25681.98,2026-03-23,Y
CUST0008044,High Value,28284.11,2026-07-06,Y
CUST0008045,Regular,14154.72,2026-02-23,N
CUST0008046,High Value,84211.72,2026-01-18,N
CUST0008047,Regular,49671.59,2026-04-24,Y
CUST0008048,High Value,95330.27,2026-02-17,N
CUST0008049,High Value,33858.45,2026-03-29,N
CUST0008050,Regular,39207.79,2026-05-28,N
CUST0008051,High Value,97893.13,2026-07-05,Y
CUST0008052,Regular,29069.36,2026-04-20,Y
CUST0008053,Regular,3047.82,2026-07-25,N
CUST0008054,At Risk,24341.48,2026-06-01,N
CUST0008055,Occasional,25041.99,2026-05-29,Y
CUST0008056,At Risk,9996.82,2026-05-09,Y
CUST0008057,At Risk,28206.68,2026-07-09,N
CUST0008058,Regular,13263.3,2026-07-30,Y
CUST0008059,At Risk,69378.38,2026-06-25,N
CUST0008060,Regular,3398.03,2026-07-17,N
CUST0008061,High Value,23105.3,2026-03-02,N
CUST0008062,Regular,65952.04,2026-04-28,Y
CUST0008063,Regular,76772.18,2026-03-01,Y
CUST0008064,At Risk,8364.74,2026-02-18,Y
CUST0008065,At Risk,90229.86,2026-06-02,N
CUST0008066,High Value,26444.32,2026-06-13,N
CUST0008067,At Risk,82216.89,2026-06-05,Y
CUST0008068,Occasional,94096.52,2026-02-22,Y
CUST0008069,High Value,97171.4,2026-04-06,Y
CUST0008070,At Risk,44983.03,2026-02-23,Y
CUST0008071,High Value,93867.03,2026-02-14,N
CUST0008072,At Risk,86845.56,2026-03-24,N
CUST0008073,Occasional,23569.31,2026-04-11,Y
CUST0008074,Occasional,74891.9,2026-07-26,Y
CUST0008075,At Risk,28814.51,2026-05-24,Y
CUST0008076,Occasional,403.77,2026-01-11,N
CUST0008077,High Value,15520.83,2026-02-09,N
CUST0008078,Regular,13025.53,2026-05-31,N
CUST0008079,Regular,55162.28,2026-03-17,Y
CUST0008080,High Value,86175.52,2026-01-27,N
CUST0008081,High Value,15544.27,2026-01-13,Y
CUST0008082,Regular,57449.76,2026-07-17,N
CUST0008083,At Risk,4789.42,2026-01-27,Y
CUST0008084,At Risk,82630.59,2026-05-22,N
CUST0008085,At Risk,88063.52,2026-05-20,Y
CUST0008086,At Risk,51304.57,2026-07-06,N
CUST0008087,Regular,9909.37,2026-02-03,Y
CUST0008088,Regular,86831.26,2026-02-15,N
CUST0008089,High Value,8296.01,2026-02-08,Y
CUST0008090,At Risk,72582.55,2026-02-10,N
CUST0008091,Occasional,6291.54,2026-05-19,Y
CUST0008092,At Risk,58149.1,2026-06-08,N
CUST0008093,At Risk,66576.62,2026-06-14,N
CUST0008094,At Risk,27546.63,2026-02-15,Y
CUST0008095,High Value,48357.64,2026-03-12,N
CUST0008096,Regular,28546.26,2026-01-04,N
CUST0008097,At Risk,62728.53,2026-07-16,N
CUST0008098,Occasional,74260.38,2026-05-15,N
CUST0008099,Regular,22474.41,2026-03-19,Y
CUST0008100,Regular,98571.0,2026-06-13,N
CUST0008101,High Value,53001.33,2026-05-24,Y
CUST0008102,Regular,9914.71,2026-02-05,Y
CUST0008103,At Risk,5075.64,2026-06-26,N
CUST0008104,Occasional,4238.45,2026-04-07,Y
CUST0008105,At Risk,83115.06,2026-03-21,Y
CUST0008106,Regular,50034.96,2026-04-02,Y
CUST0008107,Occasional,69040.68,2026-04-04,Y
CUST0008108,Occasional,71542.81,2026-03-21,N
CUST0008109,High Value,4419.51,2026-01-03,Y
CUST0008110,Regular,27023.26,2026-05-29,N
CUST0008111,High Value,14016.18,2026-07-16,Y
CUST0008112,Regular,20044.38,2026-06-01,N
CUST0008113,At Risk,10593.23,2026-03-25,N
CUST0008114,Occasional,59535.63,2026-07-04,N
CUST0008115,At Risk,60101.44,2026-06-24,N
CUST0008116,High Value,63804.31,2026-06-22,Y
CUST0008117,High Value,97281.8,2026-02-13,N
CUST0008118,High Value,41729.09,2026-07-13,N
CUST0008119,Occasional,48988.49,2026-07-15,N
CUST0008120,High Value,63698.81,2026-05-04,N
CUST0008121,Regular,624.26,2026-06-14,N
CUST0008122,High Value,68027.45,2026-05-12,N
CUST0008123,Regular,25133.41,2026-02-26,Y
CUST0008124,Occasional,26234.65,2026-03-07,N
CUST0008125,Occasional,22949.87,2026-07-06,Y
CUST0008126,Regular,45148.75,2026-05-03,N
CUST0008127,At Risk,11953.36,2026-02-02,N
CUST0008128,Occasional,23841.81,2026-05-25,N
CUST0008129,Regular,4137.17,2026-04-04,Y
CUST0008130,Occasional,36405.93,2026-04-16,N
CUST0008131,High Value,15069.97,2026-05-17,N
CUST0008132,Regular,53048.72,2026-01-15,Y
CUST0008133,Occasional,49520.05,2026-07-05,Y
CUST0008134,Occasional,15572.73,2026-07-30,Y
CUST0008135,Occasional,31340.66,2026-01-04,Y
CUST0008136,High Value,7417.19,2026-06-23,N
CUST0008137,Occasional,60467.28,2026-01-23,N
CUST0008138,High Value,84119.8,2026-01-01,Y
CUST0008139,High Value,4689.23,2026-03-12,N
CUST0008140,At Risk,87896.2,2026-02-06,Y
CUST0008141,At Risk,88037.94,2026-05-16,Y
CUST0008142,High Value,65839.24,2026-03-18,N
CUST0008143,Regular,28888.84,2026-05-24,Y
CUST0008144,Occasional,8363.55,2026-02-10,Y
CUST0008145,At Risk,22377.78,2026-03-25,Y
CUST0008146,Occasional,26536.27,2026-06-06,Y
CUST0008147,Occasional,24528.62,2026-07-23,Y
CUST0008148,At Risk,59074.09,2026-05-31,N
CUST0008149,Regular,72887.53,2026-04-19,Y
CUST0008150,Occasional,55610.15,2026-03-31,Y
CUST0008151,At Risk,43602.83,2026-01-09,N
CUST0008152,High Value,13129.44,2026-04-09,Y
CUST0008153,High Value,31458.64,2026-06-16,N
CUST0008154,Regular,15997.81,2026-06-01,Y
CUST0008155,Occasional,4149.01,2026-02-02,Y
CUST0008156,At Risk,70649.56,2026-07-12,Y
CUST0008157,Occasional,34085.38,2026-05-10,Y
CUST0008158,High Value,11919.6,2026-06-07,N
CUST0008159,Occasional,52144.11,2026-01-08,Y
CUST0008160,High Value,62765.07,2026-03-31,N
CUST0008161,Regular,70253.26,2026-03-08,Y
CUST0008162,Regular,13020.55,2026-02-18,N
CUST0008163,Occasional,63317.49,2026-03-10,Y
CUST0008164,At Risk,26022.69,2026-04-22,Y
CUST0008165,High Value,49284.26,2026-07-28,N
CUST0008166,High Value,97711.19,2026-01-20,N
CUST0008167,High Value,90230.77,2026-03-05,N
CUST0008168,High Value,408.2,2026-04-21,Y
CUST0008169,Occasional,76936.85,2026-05-30,N
CUST0008170,At Risk,15688.67,2026-05-01,N
CUST0008171,Regular,85164.08,2026-05-30,N
CUST0008172,High Value,25895.14,2026-01-06,N
CUST0008173,Regular,72383.15,2026-04-18,Y
CUST0008174,High Value,91443.83,2026-03-13,N
CUST0008175,Regular,81319.4,2026-01-08,Y
CUST0008176,High Value,57162.15,2026-03-20,N
CUST0008177,At Risk,12906.62,2026-01-11,N
CUST0008178,High Value,42441.23,2026-03-08,N
CUST0008179,Regular,10969.61,2026-05-30,N
CUST0008180,At Risk,76936.42,2026-01-29,N
CUST0008181,At Risk,9252.05,2026-06-04,Y
CUST0008182,Occasional,86216.98,2026-03-10,N
CUST0008183,Occasional,77505.55,2026-05-16,Y
CUST0008184,At Risk,71258.46,2026-02-28,Y
CUST0008185,At Risk,53874.53,2026-04-02,N
CUST0008186,At Risk,10594.72,2026-05-01,Y
CUST0008187,Occasional,598.37,2026-03-24,N
CUST0008188,Occasional,32238.24,2026-05-18,N
CUST0008189,Regular,54761.05,2026-05-27,N
CUST0008190,High Value,737.88,2026-03-27,N
CUST0008191,High Value,71366.62,2026-06-20,N
CUST0008192,High Value,47774.42,2026-04-26,Y
CUST0008193,Occasional,12438.57,2026-01-31,Y
CUST0008194,At Risk,50872.36,2026-06-29,N
CUST0008195,High Value,62987.95,2026-05-29,N
CUST0008196,High Value,20310.34,2026-05-06,N
CUST0008197,Occasional,16271.05,2026-06-27,Y
CUST0008198,Occasional,61235.82,2026-03-10,Y
CUST0008199,Occasional,43283.65,2026-06-03,N
CUST0008200,High Value,56067.99,2026-03-07,Y
CUST0008201,Regular,10714.22,2026-03-16,Y
CUST0008202,Regular,39245.25,2026-04-23,N
CUST0008203,Occasional,34129.31,2026-05-09,Y
CUST0008204,High Value,84386.44,2026-02-23,N
CUST0008205,High Value,43008.94,2026-04-25,Y
CUST0008206,High Value,49448.55,2026-02-03,Y
CUST0008207,At Risk,59444.19,2026-05-10,N
CUST0008208,Occasional,61098.78,2026-02-06,N
CUST0008209,Regular,6756.83,2026-03-11,N
CUST0008210,High Value,81270.09,2026-07-24,N
CUST0008211,High Value,48754.45,2026-06-05,Y
CUST0008212,High Value,9421.4,2026-07-21,N
CUST0008213,Regular,21604.57,2026-05-28,Y
CUST0008214,Occasional,65279.73,2026-05-02,N
CUST0008215,Occasional,96712.04,2026-03-29,N
CUST0008216,High Value,785.31,2026-02-26,N
CUST0008217,Regular,84509.02,2026-03-13,Y
CUST0008218,High Value,66050.29,2026-05-11,N
CUST0008219,Occasional,95668.98,2026-01-30,Y
CUST0008220,High Value,31034.8,2026-05-04,N
CUST0008221,High Value,97606.35,2026-02-23,Y
CUST0008222,High Value,24943.16,2026-04-06,N
CUST0008223,Occasional,17957.51,2026-01-17,Y
CUST0008224,Regular,55115.35,2026-04-20,N
CUST0008225,Regular,60198.62,2026-04-02,N
CUST0008226,High Value,69358.49,2026-07-17,N
CUST0008227,Occasional,77220.95,2026-07-27,N
CUST0008228,High Value,20072.94,2026-06-09,Y
CUST0008229,High Value,98016.82,2026-04-15,Y
CUST0008230,Regular,77451.59,2026-03-03,Y
CUST0008231,Regular,48494.59,2026-02-15,N
CUST0008232,High Value,60619.85,2026-02-01,Y
CUST0008233,Occasional,75852.09,2026-05-15,N
CUST0008234,High Value,89620.16,2026-06-17,N
CUST0008235,Occasional,27947.49,2026-03-11,Y
CUST0008236,At Risk,47940.01,2026-03-14,N
CUST0008237,At Risk,42879.68,2026-05-18,N
CUST0008238,Occasional,10258.56,2026-03-18,N
CUST0008239,Regular,52954.1,2026-03-22,N
CUST0008240,At Risk,41463.36,2026-03-26,Y
CUST0008241,Regular,3898.77,2026-06-06,N
CUST0008242,High Value,74210.84,2026-05-19,Y
CUST0008243,Occasional,10272.33,2026-07-28,N
CUST0008244,Regular,42375.56,2026-03-30,N
CUST0008245,At Risk,35886.11,2026-04-23,Y
CUST0008246,Regular,72180.07,2026-03-10,N
CUST0008247,High Value,47153.02,2026-02-02,N
CUST0008248,High Value,24045.37,2026-07-22,N
CUST0008249,At Risk,4669.85,2026-05-17,Y
CUST0008250,Occasional,97307.75,2026-04-26,N
CUST0008251,High Value,63637.12,2026-07-17,Y
CUST0008252,Occasional,26109.93,2026-03-14,Y
CUST0008253,At Risk,99919.95,2026-04-24,N
CUST0008254,Occasional,99242.19,2026-07-05,N
CUST0008255,Regular,21446.95,2026-05-25,N
CUST0008256,Regular,80646.75,2026-04-26,N
CUST0008257,High Value,66947.61,2026-07-07,N
CUST0008258,High Value,65815.86,2026-04-28,N
CUST0008259,High Value,39815.9,2026-07-08,Y
CUST0008260,Occasional,71205.1,2026-05-28,Y
CUST0008261,High Value,47999.35,2026-04-02,N
CUST0008262,Occasional,57084.02,2026-06-04,N
CUST0008263,Occasional,19531.06,2026-06-03,Y
CUST0008264,Regular,1048.84,2026-06-11,N
CUST0008265,Occasional,78960.27,2026-03-24,Y
CUST0008266,High Value,21289.6,2026-05-17,N
CUST0008267,High Value,8895.03,2026-01-15,N
CUST0008268,High Value,35517.82,2026-04-02,N
CUST0008269,Occasional,97913.13,2026-03-02,N
CUST0008270,High Value,57084.28,2026-03-15,N
CUST0008271,Regular,8423.52,2026-04-17,Y
CUST0008272,Regular,41083.35,2026-05-21,Y
CUST0008273,Occasional,75729.96,2026-06-28,N
CUST0008274,At Risk,71442.94,2026-01-01,N
CUST0008275,At Risk,23601.07,2026-05-26,N
CUST0008276,High Value,69701.3,2026-07-21,N
CUST0008277,At Risk,33395.42,2026-04-16,N
CUST0008278,Occasional,50260.19,2026-03-23,N
CUST0008279,At Risk,24380.38,2026-06-22,Y
CUST0008280,High Value,86038.56,2026-07-12,N
CUST0008281,At Risk,49300.1,2026-01-27,Y
CUST0008282,Regular,36941.38,2026-02-28,Y
CUST0008283,High Value,16110.49,2026-02-09,N
CUST0008284,High Value,57253.19,2026-05-31,Y
CUST0008285,High Value,94094.97,2026-05-22,N
CUST0008286,High Value,82925.74,2026-05-17,Y
CUST0008287,Regular,12147.77,2026-01-24,N
CUST0008288,Regular,84463.91,2026-05-30,N
CUST0008289,High Value,56076.31,2026-04-01,N
CUST0008290,At Risk,66403.12,2026-04-17,Y
CUST0008291,High Value,14285.04,2026-06-23,N
CUST0008292,Regular,33947.0,2026-04-11,N
CUST0008293,Occasional,43046.39,2026-06-28,N
CUST0008294,High Value,72242.64,2026-04-29,N
CUST0008295,At Risk,33761.05,2026-06-11,N
CUST0008296,Regular,25283.97,2026-03-22,N
CUST0008297,Occasional,29702.95,2026-06-14,Y
CUST0008298,Occasional,67031.71,2026-02-02,N
CUST0008299,At Risk,16626.05,2026-06-20,N
CUST0008300,Occasional,97640.62,2026-05-24,N
CUST0008301,Occasional,68733.92,2026-07-05,Y
CUST0008302,High Value,16786.66,2026-06-02,Y
CUST0008303,At Risk,72737.41,2026-05-08,Y
CUST0008304,At Risk,67045.6,2026-06-08,N
CUST0008305,Occasional,86992.48,2026-05-21,N
CUST0008306,At Risk,95995.44,2026-01-14,N
CUST0008307,At Risk,87239.23,2026-01-05,Y
CUST0008308,Occasional,87015.78,2026-03-09,Y
CUST0008309,At Risk,4148.07,2026-01-31,N
CUST0008310,High Value,40256.39,2026-01-19,N
CUST0008311,At Risk,88422.87,2026-02-14,N
CUST0008312,At Risk,15639.85,2026-03-17,Y
CUST0008313,Regular,89369.31,2026-04-21,Y
CUST0008314,Occasional,68407.3,2026-04-29,N
CUST0008315,Regular,29444.57,2026-06-09,N
CUST0008316,Occasional,29422.79,2026-01-19,Y
CUST0008317,At Risk,22279.55,2026-02-02,N
CUST0008318,Regular,6248.35,2026-02-07,Y
CUST0008319,Regular,16104.67,2026-07-21,N
CUST0008320,High Value,52134.74,2026-02-22,N
CUST0008321,Occasional,78739.23,2026-05-29,N
CUST0008322,At Risk,3192.66,2026-02-19,Y
CUST0008323,At Risk,16305.83,2026-01-16,N
CUST0008324,Regular,67441.77,2026-04-08,Y
CUST0008325,At Risk,76326.32,2026-05-24,N
CUST0008326,High Value,33229.55,2026-07-26,Y
CUST0008327,High Value,26313.17,2026-07-13,Y
CUST0008328,Occasional,50948.0,2026-01-07,Y
CUST0008329,Regular,62205.06,2026-05-18,Y
CUST0008330,Regular,34647.3,2026-01-25,N
CUST0008331,At Risk,93057.37,2026-01-09,Y
CUST0008332,At Risk,71495.72,2026-05-02,N
CUST0008333,At Risk,50404.46,2026-07-04,Y
CUST0008334,Occasional,24120.79,2026-04-01,N
CUST0008335,At Risk,62466.69,2026-06-14,N
CUST0008336,At Risk,95387.74,2026-02-20,N
CUST0008337,High Value,33017.83,2026-06-01,Y
CUST0008338,At Risk,1669.51,2026-07-07,N
CUST0008339,High Value,88827.99,2026-07-16,N
CUST0008340,Regular,932.83,2026-06-02,Y
CUST0008341,At Risk,67136.42,2026-06-08,N
CUST0008342,Regular,24991.05,2026-07-30,N
CUST0008343,At Risk,235.92,2026-06-17,N
CUST0008344,Occasional,39215.93,2026-02-08,Y
CUST0008345,Occasional,45837.32,2026-02-14,Y
CUST0008346,Regular,43014.34,2026-06-04,Y
CUST0008347,At Risk,75783.73,2026-03-15,Y
CUST0008348,Occasional,31583.14,2026-04-08,N
CUST0008349,Occasional,42810.16,2026-04-30,Y
CUST0008350,Occasional,17437.56,2026-02-24,N
CUST0008351,Occasional,76538.97,2026-02-15,Y
CUST0008352,High Value,93127.84,2026-07-22,N
CUST0008353,High Value,62278.91,2026-01-31,N
CUST0008354,Regular,54994.58,2026-01-02,N
CUST0008355,High Value,66763.31,2026-03-04,Y
CUST0008356,Regular,8968.27,2026-06-25,N
CUST0008357,Occasional,10377.68,2026-07-14,Y
CUST0008358,Regular,1919.87,2026-03-13,N
CUST0008359,At Risk,92121.79,2026-02-26,N
CUST0008360,At Risk,41984.62,2026-04-30,N
CUST0008361,Occasional,68812.33,2026-01-19,Y
CUST0008362,At Risk,3904.36,2026-06-04,N
CUST0008363,At Risk,22877.72,2026-06-29,N
CUST0008364,Regular,29598.1,2026-06-18,Y
CUST0008365,Regular,48244.3,2026-05-11,N
CUST0008366,Regular,3483.2,2026-03-14,Y
CUST0008367,High Value,30753.25,2026-05-22,N
CUST0008368,Occasional,65654.02,2026-06-15,Y
CUST0008369,High Value,62122.66,2026-02-26,N
CUST0008370,At Risk,80469.15,2026-04-28,Y
CUST0008371,At Risk,37120.91,2026-07-02,Y
CUST0008372,High Value,11715.4,2026-04-10,N
CUST0008373,Regular,89177.79,2026-05-05,Y
CUST0008374,Regular,86722.3,2026-07-21,Y
CUST0008375,Regular,57854.47,2026-05-07,Y
CUST0008376,Regular,63582.54,2026-03-02,N
CUST0008377,At Risk,88845.42,2026-03-24,Y
CUST0008378,Regular,359.5,2026-07-15,Y
CUST0008379,High Value,75773.81,2026-04-19,N
CUST0008380,High Value,48785.27,2026-07-17,N
CUST0008381,At Risk,26233.89,2026-07-06,N
CUST0008382,Occasional,57041.89,2026-03-11,Y
CUST0008383,Occasional,21552.13,2026-04-16,Y
CUST0008384,Occasional,4661.16,2026-02-20,Y
CUST0008385,High Value,85601.02,2026-01-23,N
CUST0008386,Regular,97737.34,2026-07-15,N
CUST0008387,High Value,61732.95,2026-02-04,Y
CUST0008388,Occasional,82699.71,2026-04-21,N
CUST0008389,High Value,52762.99,2026-02-13,Y
CUST0008390,High Value,95408.84,2026-01-10,N
CUST0008391,High Value,14066.08,2026-04-22,Y
CUST0008392,Regular,19784.37,2026-05-14,Y
CUST0008393,Occasional,80504.17,2026-01-16,Y
CUST0008394,High Value,79730.32,2026-07-22,N
CUST0008395,At Risk,49699.27,2026-04-04,Y
CUST0008396,Occasional,4451.89,2026-02-22,N
CUST0008397,At Risk,44255.73,2026-02-18,N
CUST0008398,High Value,22217.97,2026-01-04,N
CUST0008399,Occasional,31099.06,2026-03-24,Y
CUST0008400,Regular,79449.14,2026-06-09,Y
CUST0008401,At Risk,39920.29,2026-05-31,Y
CUST0008402,Occasional,99670.13,2026-02-11,Y
CUST0008403,Regular,9471.4,2026-02-19,Y
CUST0008404,At Risk,73961.15,2026-07-07,Y
CUST0008405,At Risk,47135.72,2026-01-30,Y
CUST0008406,At Risk,52352.82,2026-07-22,Y
CUST0008407,Occasional,6680.29,2026-01-14,N
CUST0008408,Regular,64434.0,2026-07-26,Y
CUST0008409,At Risk,47025.02,2026-06-27,Y
CUST0008410,High Value,84663.05,2026-05-09,Y
CUST0008411,At Risk,7099.6,2026-03-10,N
CUST0008412,At Risk,85342.65,2026-01-09,N
CUST0008413,High Value,35425.31,2026-03-19,N
CUST0008414,Regular,2784.21,2026-04-17,N
CUST0008415,At Risk,67441.02,2026-01-27,Y
CUST0008416,Occasional,10760.51,2026-05-08,Y
CUST0008417,Occasional,8410.73,2026-04-17,N
CUST0008418,High Value,93904.6,2026-04-05,N
CUST0008419,At Risk,83945.2,2026-05-01,Y
CUST0008420,Regular,23903.35,2026-04-19,Y
CUST0008421,High Value,71159.05,2026-04-30,Y
CUST0008422,High Value,74464.65,2026-07-15,N
CUST0008423,At Risk,35824.79,2026-03-30,Y
CUST0008424,Regular,54144.65,2026-05-31,Y
CUST0008425,At Risk,93850.16,2026-03-11,N
CUST0008426,At Risk,78961.65,2026-01-27,Y
CUST0008427,Occasional,98956.96,2026-07-20,N
CUST0008428,Occasional,96755.9,2026-06-30,Y
CUST0008429,Regular,20375.23,2026-03-20,Y
CUST0008430,Regular,36484.91,2026-01-20,N
CUST0008431,High Value,3558.61,2026-01-25,Y
CUST0008432,At Risk,6692.44,2026-02-05,Y
CUST0008433,Regular,24046.66,2026-07-06,Y
CUST0008434,At Risk,50577.26,2026-05-11,N
CUST0008435,At Risk,84390.86,2026-03-23,N
CUST0008436,Occasional,82990.39,2026-05-05,Y
CUST0008437,High Value,24772.75,2026-03-30,Y
CUST0008438,Regular,58859.46,2026-03-11,Y
CUST0008439,Regular,66751.22,2026-07-11,Y
CUST0008440,At Risk,7759.12,2026-01-29,N
CUST0008441,High Value,46904.22,2026-01-27,Y
CUST0008442,At Risk,58674.02,2026-06-06,Y
CUST0008443,Occasional,25215.77,2026-05-30,N
CUST0008444,At Risk,47365.25,2026-04-28,Y
CUST0008445,At Risk,28041.98,2026-03-03,N
CUST0008446,Occasional,90824.44,2026-05-11,Y
CUST0008447,At Risk,67494.35,2026-07-23,Y
CUST0008448,At Risk,5369.94,2026-03-10,N
CUST0008449,At Risk,8547.15,2026-06-16,Y
CUST0008450,Regular,58625.24,2026-04-19,N
CUST0008451,Regular,46134.32,2026-03-09,Y
CUST0008452,Regular,16335.58,2026-01-31,Y
CUST0008453,At Risk,69337.2,2026-04-10,N
CUST0008454,Occasional,94884.0,2026-01-31,Y
CUST0008455,Occasional,16317.93,2026-04-13,N
CUST0008456,Occasional,97818.11,2026-05-28,N
CUST0008457,At Risk,92359.92,2026-05-11,N
CUST0008458,High Value,22890.39,2026-04-04,Y
CUST0008459,High Value,35982.61,2026-01-17,Y
CUST0008460,Regular,8409.63,2026-03-15,Y
CUST0008461,Regular,75023.83,2026-01-16,N
CUST0008462,High Value,96411.48,2026-03-16,N
CUST0008463,Occasional,75384.67,2026-02-13,N
CUST0008464,Regular,49971.48,2026-06-28,N
CUST0008465,Occasional,6173.8,2026-04-06,N
CUST0008466,At Risk,31336.23,2026-04-01,Y
CUST0008467,High Value,30476.93,2026-02-21,N
CUST0008468,Regular,98144.95,2026-04-27,Y
CUST0008469,Regular,9231.23,2026-01-01,Y
CUST0008470,Regular,29834.0,2026-07-05,N
CUST0008471,Regular,89276.69,2026-05-06,N
CUST0008472,High Value,58060.94,2026-02-25,Y
CUST0008473,Occasional,35413.44,2026-03-24,Y
CUST0008474,At Risk,18885.25,2026-02-22,N
CUST0008475,At Risk,23552.31,2026-05-22,N
CUST0008476,High Value,45226.31,2026-06-08,N
CUST0008477,Regular,25584.08,2026-06-28,Y
CUST0008478,Occasional,87166.01,2026-07-20,N
CUST0008479,Occasional,99203.3,2026-02-01,N
CUST0008480,Occasional,3612.03,2026-03-21,N
CUST0008481,Occasional,86479.51,2026-01-03,Y
CUST0008482,High Value,70099.33,2026-06-18,N
CUST0008483,At Risk,80742.59,2026-07-02,N
CUST0008484,Regular,70737.36,2026-03-23,Y
CUST0008485,Occasional,51954.4,2026-03-15,Y
CUST0008486,Regular,30766.63,2026-03-12,Y
CUST0008487,Occasional,62541.38,2026-07-12,N
CUST0008488,At Risk,15856.32,2026-01-11,Y
CUST0008489,Occasional,87148.46,2026-01-09,N
CUST0008490,Occasional,6252.64,2026-02-14,Y
CUST0008491,High Value,32440.0,2026-02-03,N
CUST0008492,Occasional,1558.14,2026-03-25,Y
CUST0008493,Occasional,76591.76,2026-07-23,Y
CUST0008494,High Value,15929.8,2026-03-25,N
CUST0008495,At Risk,96942.45,2026-07-24,Y
CUST0008496,High Value,88607.02,2026-07-07,N
CUST0008497,High Value,94702.7,2026-07-25,N
CUST0008498,High Value,7623.99,2026-07-17,N
CUST0008499,At Risk,26768.19,2026-02-14,Y
CUST0008500,Occasional,4350.31,2026-04-26,Y
CUST0008501,Regular,26253.81,2026-05-15,Y
CUST0008502,High Value,15256.4,2026-02-06,N
CUST0008503,At Risk,35095.34,2026-07-02,N
CUST0008504,Regular,55839.72,2026-04-23,Y
CUST0008505,Occasional,38302.37,2026-02-28,Y
CUST0008506,At Risk,44714.36,2026-01-04,N
CUST0008507,Occasional,6026.25,2026-06-05,Y
CUST0008508,Regular,2377.87,2026-06-02,N
CUST0008509,Regular,97352.55,2026-04-04,Y
CUST0008510,At Risk,86515.99,2026-01-09,N
CUST0008511,At Risk,31007.73,2026-07-13,N
CUST0008512,High Value,55003.35,2026-04-22,N
CUST0008513,Occasional,45208.77,2026-02-22,Y
CUST0008514,Occasional,10245.82,2026-05-29,Y
CUST0008515,At Risk,4690.26,2026-02-10,N
